cpu,mem,disk,net,mid,cost
2,8,60,12,v_1043,0.113
2,8,60,12,v_1044,0.113
2,8,60,12,v_1045,0.113
2,8,60,12,v_1046,0.113
2,8,60,12,v_1047,0.113
2,8,60,12,v_1048,0.113
2,8,60,12,v_1049,0.113
2,8,60,12,v_1050,0.113
2,8,60,12,v_1051,0.113
2,8,60,12,v_1052,0.113
2,8,60,12,v_1053,0.113
2,8,60,12,v_1054,0.113
2,8,60,12,v_1055,0.113
2,8,60,12,v_1056,0.113
2,8,60,12,v_1057,0.113
2,8,60,12,v_1058,0.113
2,8,60,12,v_1059,0.113
2,8,60,12,v_1060,0.113
2,8,60,12,v_1061,0.113
2,8,60,12,v_1062,0.113
2,8,60,12,v_1063,0.113
2,8,60,12,v_1064,0.113
2,8,60,12,v_1065,0.113
2,8,60,12,v_1066,0.113
2,8,60,12,v_1067,0.113
2,8,60,12,v_1068,0.113
2,8,60,12,v_1069,0.113
2,8,60,12,v_1070,0.113
2,8,60,12,v_1071,0.113
2,8,60,12,v_1072,0.113
2,8,60,12,v_1073,0.113
2,8,60,12,v_1074,0.113
2,8,60,12,v_1075,0.113
2,8,60,12,v_1076,0.113
2,8,60,12,v_1077,0.113
2,8,60,12,v_1078,0.113
2,8,60,12,v_1079,0.113
2,8,60,12,v_1080,0.113
2,8,60,12,v_1081,0.113
2,8,60,12,v_1082,0.113
2,8,60,12,v_1083,0.113
2,8,60,12,v_1084,0.113
2,8,60,12,v_1085,0.113
2,8,60,12,v_1086,0.113
2,8,60,12,v_1087,0.113
2,8,60,12,v_1088,0.113
2,8,60,12,v_1089,0.113
2,8,60,12,v_1090,0.113
2,8,60,12,v_1091,0.113
2,8,60,12,v_1092,0.113
2,8,60,12,v_1093,0.113
2,8,60,12,v_1094,0.113
2,8,60,12,v_1095,0.113
2,8,60,12,v_1096,0.113
2,8,60,12,v_1097,0.113
2,8,60,12,v_1098,0.113
2,8,60,12,v_1099,0.113
2,8,60,12,v_1100,0.113
2,8,60,12,v_1101,0.113
2,8,60,12,v_1102,0.113
2,8,60,12,v_1103,0.113
2,8,60,12,v_1104,0.113
2,8,60,12,v_1105,0.113
2,8,60,12,v_1106,0.113
2,8,60,12,v_1107,0.113
2,8,60,12,v_1108,0.113
2,8,60,12,v_1109,0.113
2,8,60,12,v_1110,0.113
2,8,60,12,v_1111,0.113
2,8,60,12,v_1112,0.113
2,8,60,12,v_1113,0.113
2,8,60,12,v_1114,0.113
2,8,60,12,v_1115,0.113
2,8,60,12,v_1116,0.113
2,8,60,12,v_1117,0.113
2,8,60,12,v_1118,0.113
2,8,60,12,v_1119,0.113
2,8,60,12,v_1120,0.113
2,8,60,12,v_1121,0.113
2,8,60,12,v_1122,0.113
2,8,60,12,v_1123,0.113
2,8,60,12,v_1124,0.113
2,8,60,12,v_1125,0.113
2,8,60,12,v_1126,0.113
2,8,60,12,v_1127,0.113
2,8,60,12,v_1128,0.113
2,8,60,12,v_1129,0.113
2,8,60,12,v_1130,0.113
2,8,60,12,v_1131,0.113
2,8,60,12,v_1132,0.113
2,8,60,12,v_1133,0.113
2,8,60,12,v_1134,0.113
2,8,60,12,v_1135,0.113
2,8,60,12,v_1136,0.113
2,8,60,12,v_1137,0.113
2,8,60,12,v_1138,0.113
2,8,60,12,v_1139,0.113
2,8,60,12,v_1140,0.113
2,8,60,12,v_1141,0.113
2,8,60,12,v_1142,0.113
2,8,60,12,v_1143,0.113
2,8,60,12,v_1144,0.113
2,8,60,12,v_1145,0.113
2,8,60,12,v_1146,0.113
2,8,60,12,v_1147,0.113
2,8,60,12,v_1148,0.113
2,8,60,12,v_1149,0.113
2,8,60,12,v_1150,0.113
2,8,60,12,v_1151,0.113
2,8,60,12,v_1152,0.113
2,8,60,12,v_1153,0.113
2,8,60,12,v_1154,0.113
2,8,60,12,v_1155,0.113
2,8,60,12,v_1156,0.113
2,8,60,12,v_1157,0.113
2,8,60,12,v_1158,0.113
2,8,60,12,v_1159,0.113
2,8,60,12,v_1160,0.113
2,8,60,12,v_1161,0.113
2,8,60,12,v_1162,0.113
2,8,60,12,v_1163,0.113
2,8,60,12,v_1164,0.113
2,8,60,12,v_1165,0.113
2,8,60,12,v_1166,0.113
2,8,60,12,v_1167,0.113
2,8,60,12,v_1168,0.113
2,8,60,12,v_1169,0.113
2,8,60,12,v_1170,0.113
2,8,60,12,v_1171,0.113
2,8,60,12,v_1172,0.113
2,8,60,12,v_1173,0.113
2,8,60,12,v_1174,0.113
2,8,60,12,v_1175,0.113
2,8,60,12,v_1176,0.113
2,8,60,12,v_1177,0.113
2,8,60,12,v_1178,0.113
2,8,60,12,v_1179,0.113
2,8,60,12,v_1180,0.113
2,8,60,12,v_1181,0.113
2,8,60,12,v_1182,0.113
2,8,60,12,v_1183,0.113
2,8,60,12,v_1184,0.113
2,8,60,12,v_1185,0.113
2,8,60,12,v_1186,0.113
2,8,60,12,v_1187,0.113
2,8,60,12,v_1188,0.113
2,8,60,12,v_1189,0.113
2,8,60,12,v_1190,0.113
2,8,60,12,v_1191,0.113
2,8,60,12,v_1192,0.113
2,8,60,12,v_1193,0.113
2,8,60,12,v_1194,0.113
2,8,60,12,v_1195,0.113
2,8,60,12,v_1196,0.113
2,8,60,12,v_1197,0.113
2,8,60,12,v_1198,0.113
2,8,60,12,v_1199,0.113
2,8,60,12,v_1200,0.113
2,8,60,12,v_1201,0.113
2,8,60,12,v_1202,0.113
2,8,60,12,v_1203,0.113
2,8,60,12,v_1204,0.113
2,8,60,12,v_1205,0.113
2,8,60,12,v_1206,0.113
2,8,60,12,v_1207,0.113
2,8,60,12,v_1208,0.113
2,8,60,12,v_1209,0.113
2,8,60,12,v_1210,0.113
2,8,60,12,v_1211,0.113
2,8,60,12,v_1212,0.113
2,8,60,12,v_1213,0.113
2,8,60,12,v_1214,0.113
2,8,60,12,v_1215,0.113
2,8,60,12,v_1216,0.113
2,8,60,12,v_1217,0.113
2,8,60,12,v_1218,0.113
2,8,60,12,v_1219,0.113
2,8,60,12,v_1220,0.113
2,8,60,12,v_1221,0.113
2,8,60,12,v_1222,0.113
2,8,60,12,v_1223,0.113
2,8,60,12,v_1224,0.113
2,8,60,12,v_1225,0.113
2,8,60,12,v_1226,0.113
2,8,60,12,v_1227,0.113
2,8,60,12,v_1228,0.113
2,8,60,12,v_1229,0.113
2,8,60,12,v_1230,0.113
2,8,60,12,v_1231,0.113
2,8,60,12,v_1232,0.113
2,8,60,12,v_1233,0.113
2,8,60,12,v_1234,0.113
2,8,60,12,v_1235,0.113
2,8,60,12,v_1236,0.113
2,8,60,12,v_1237,0.113
2,8,60,12,v_1238,0.113
2,8,60,12,v_1239,0.113
2,8,60,12,v_1240,0.113
2,8,60,12,v_1241,0.113
2,8,60,12,v_1242,0.113
2,8,60,12,v_1243,0.113
2,8,60,12,v_1244,0.113
2,8,60,12,v_1245,0.113
2,8,60,12,v_1246,0.113
2,8,60,12,v_1247,0.113
2,8,60,12,v_1248,0.113
2,8,60,12,v_1249,0.113
2,8,60,12,v_1250,0.113
2,8,60,12,v_1251,0.113
2,8,60,12,v_1252,0.113
2,8,60,12,v_1253,0.113
2,8,60,12,v_1254,0.113
2,8,60,12,v_1255,0.113
2,8,60,12,v_1256,0.113
2,8,60,12,v_1257,0.113
2,8,60,12,v_1258,0.113
2,8,60,12,v_1259,0.113
2,8,60,12,v_1260,0.113
2,8,60,12,v_1261,0.113
2,8,60,12,v_1262,0.113
2,8,60,12,v_1263,0.113
2,8,60,12,v_1264,0.113
2,8,60,12,v_1265,0.113
2,8,60,12,v_1266,0.113
2,8,60,12,v_1267,0.113
2,8,60,12,v_1268,0.113
2,8,60,12,v_1269,0.113
2,8,60,12,v_1270,0.113
2,8,60,12,v_1271,0.113
2,8,60,12,v_1272,0.113
2,8,60,12,v_1273,0.113
2,8,60,12,v_1274,0.113
2,8,60,12,v_1275,0.113
2,8,60,12,v_1276,0.113
2,8,60,12,v_1277,0.113
2,8,60,12,v_1278,0.113
2,8,60,12,v_1279,0.113
2,8,60,12,v_1280,0.113
2,8,60,12,v_1281,0.113
2,8,60,12,v_1282,0.113
2,8,60,12,v_1283,0.113
2,8,60,12,v_1284,0.113
2,8,60,12,v_1285,0.113
2,8,60,12,v_1286,0.113
2,8,60,12,v_1287,0.113
2,8,60,12,v_1288,0.113
2,8,60,12,v_1289,0.113
2,8,60,12,v_1290,0.113
2,8,60,12,v_1291,0.113
2,8,60,12,v_1292,0.113
2,8,60,12,v_1293,0.113
2,8,60,12,v_1294,0.113
2,8,60,12,v_1295,0.113
2,8,60,12,v_1296,0.113
2,8,60,12,v_1297,0.113
2,8,60,12,v_1298,0.113
2,8,60,12,v_1299,0.113
2,8,60,12,v_1300,0.113
2,8,60,12,v_1301,0.113
2,8,60,12,v_1302,0.113
2,8,60,12,v_1303,0.113
2,8,60,12,v_1304,0.113
2,8,60,12,v_1305,0.113
2,8,60,12,v_1306,0.113
2,8,60,12,v_1307,0.113
2,8,60,12,v_1308,0.113
2,8,60,12,v_1309,0.113
2,8,60,12,v_1310,0.113
2,8,60,12,v_1311,0.113
2,8,60,12,v_1312,0.113
2,8,60,12,v_1313,0.113
2,8,60,12,v_1314,0.113
2,8,60,12,v_1315,0.113
2,8,60,12,v_1316,0.113
2,8,60,12,v_1317,0.113
2,8,60,12,v_1318,0.113
2,8,60,12,v_1319,0.113
2,8,60,12,v_1320,0.113
2,8,60,12,v_1321,0.113
2,8,60,12,v_1322,0.113
2,8,60,12,v_1323,0.113
2,8,60,12,v_1324,0.113
2,8,60,12,v_1325,0.113
2,8,60,12,v_1326,0.113
2,8,60,12,v_1327,0.113
2,8,60,12,v_1328,0.113
2,8,60,12,v_1329,0.113
2,8,60,12,v_1330,0.113
2,8,60,12,v_1331,0.113
2,8,60,12,v_1332,0.113
2,8,60,12,v_1333,0.113
2,8,60,12,v_1334,0.113
2,8,60,12,v_1335,0.113
2,8,60,12,v_1336,0.113
2,8,60,12,v_1337,0.113
2,8,60,12,v_1338,0.113
2,8,60,12,v_1339,0.113
2,8,60,12,v_1340,0.113
2,8,60,12,v_1341,0.113
2,8,60,12,v_1342,0.113
2,8,60,12,v_1343,0.113
2,8,60,12,v_1344,0.113
2,8,60,12,v_1345,0.113
2,8,60,12,v_1346,0.113
2,8,60,12,v_1347,0.113
2,8,60,12,v_1348,0.113
2,8,60,12,v_1349,0.113
2,8,60,12,v_1350,0.113
2,8,60,12,v_1351,0.113
2,8,60,12,v_1352,0.113
2,8,60,12,v_1353,0.113
2,8,60,12,v_1354,0.113
2,8,60,12,v_1355,0.113
2,8,60,12,v_1356,0.113
2,8,60,12,v_1357,0.113
2,8,60,12,v_1358,0.113
2,8,60,12,v_1359,0.113
2,8,60,12,v_1360,0.113
2,8,60,12,v_1361,0.113
2,8,60,12,v_1362,0.113
2,8,60,12,v_1363,0.113
2,8,60,12,v_1364,0.113
2,8,60,12,v_1365,0.113
2,8,60,12,v_1366,0.113
2,8,60,12,v_1367,0.113
2,8,60,12,v_1368,0.113
2,8,60,12,v_1369,0.113
2,8,60,12,v_1370,0.113
2,8,60,12,v_1371,0.113
2,8,60,12,v_1372,0.113
2,8,60,12,v_1373,0.113
2,8,60,12,v_1374,0.113
2,8,60,12,v_1375,0.113
2,8,60,12,v_1376,0.113
2,8,60,12,v_1377,0.113
2,8,60,12,v_1378,0.113
2,8,60,12,v_1379,0.113
2,8,60,12,v_1380,0.113
2,8,60,12,v_1381,0.113
2,8,60,12,v_1382,0.113
2,8,60,12,v_1383,0.113
2,8,60,12,v_1384,0.113
2,8,60,12,v_1385,0.113
2,8,60,12,v_1386,0.113
2,8,60,12,v_1387,0.113
2,8,60,12,v_1388,0.113
2,8,60,12,v_1389,0.113
2,8,60,12,v_1390,0.113
2,8,60,12,v_1391,0.113
2,8,60,12,v_1392,0.113
2,8,60,12,v_1393,0.113
2,8,60,12,v_1394,0.113
2,8,60,12,v_1395,0.113
2,8,60,12,v_1396,0.113
2,8,60,12,v_1397,0.113
2,8,60,12,v_1398,0.113
2,8,60,12,v_1399,0.113
2,8,60,12,v_1400,0.113
2,8,60,12,v_1401,0.113
2,8,60,12,v_1402,0.113
2,8,60,12,v_1403,0.113
2,8,60,12,v_1404,0.113
2,8,60,12,v_1405,0.113
2,8,60,12,v_1406,0.113
2,8,60,12,v_1407,0.113
2,8,60,12,v_1408,0.113
2,8,60,12,v_1409,0.113
2,8,60,12,v_1410,0.113
2,8,60,12,v_1411,0.113
2,8,60,12,v_1412,0.113
2,8,60,12,v_1413,0.113
2,8,60,12,v_1414,0.113
2,8,60,12,v_1415,0.113
2,8,60,12,v_1416,0.113
2,8,60,12,v_1417,0.113
2,8,60,12,v_1418,0.113
2,8,60,12,v_1419,0.113
2,8,60,12,v_1420,0.113
2,8,60,12,v_1421,0.113
2,8,60,12,v_1422,0.113
2,8,60,12,v_1423,0.113
2,8,60,12,v_1424,0.113
2,8,60,12,v_1425,0.113
2,8,60,12,v_1426,0.113
2,8,60,12,v_1427,0.113
2,8,60,12,v_1428,0.113
2,8,60,12,v_1429,0.113
2,8,60,12,v_1430,0.113
2,8,60,12,v_1431,0.113
2,8,60,12,v_1432,0.113
2,8,60,12,v_1433,0.113
2,8,60,12,v_1434,0.113
2,8,60,12,v_1435,0.113
2,8,60,12,v_1436,0.113
2,8,60,12,v_1437,0.113
2,8,60,12,v_1438,0.113
2,8,60,12,v_1439,0.113
2,8,60,12,v_1440,0.113
2,8,60,12,v_1441,0.113
2,8,60,12,v_1442,0.113
2,8,60,12,v_1443,0.113
2,8,60,12,v_1444,0.113
2,8,60,12,v_1445,0.113
2,8,60,12,v_1446,0.113
2,8,60,12,v_1447,0.113
2,8,60,12,v_1448,0.113
2,8,60,12,v_1449,0.113
2,8,60,12,v_1450,0.113
2,8,60,12,v_1451,0.113
2,8,60,12,v_1452,0.113
2,8,60,12,v_1453,0.113
2,8,60,12,v_1454,0.113
2,8,60,12,v_1455,0.113
2,8,60,12,v_1456,0.113
2,8,60,12,v_1457,0.113
2,8,60,12,v_1458,0.113
2,8,60,12,v_1459,0.113
2,8,60,12,v_1460,0.113
2,8,60,12,v_1461,0.113
2,8,60,12,v_1462,0.113
2,8,60,12,v_1463,0.113
2,8,60,12,v_1464,0.113
2,8,60,12,v_1465,0.113
2,8,60,12,v_1466,0.113
2,8,60,12,v_1467,0.113
2,8,60,12,v_1468,0.113
2,8,60,12,v_1469,0.113
2,8,60,12,v_1470,0.113
2,8,60,12,v_1471,0.113
2,8,60,12,v_1472,0.113
2,8,60,12,v_1473,0.113
2,8,60,12,v_1474,0.113
4,16,120,12,v_1475,0.192
4,16,120,12,v_1476,0.192
4,16,120,12,v_1477,0.192
4,16,120,12,v_1478,0.192
4,16,120,12,v_1479,0.192
4,16,120,12,v_1480,0.192
4,16,120,12,v_1481,0.192
4,16,120,12,v_1482,0.192
4,16,120,12,v_1483,0.192
4,16,120,12,v_1484,0.192
4,16,120,12,v_1485,0.192
4,16,120,12,v_1486,0.192
4,16,120,12,v_1487,0.192
4,16,120,12,v_1488,0.192
4,16,120,12,v_1489,0.192
4,16,120,12,v_1490,0.192
4,16,120,12,v_1491,0.192
4,16,120,12,v_1492,0.192
4,16,120,12,v_1493,0.192
4,16,120,12,v_1494,0.192
4,16,120,12,v_1495,0.192
4,16,120,12,v_1496,0.192
4,16,120,12,v_1497,0.192
4,16,120,12,v_1498,0.192
4,16,120,12,v_1499,0.192
4,16,120,12,v_1500,0.192
4,16,120,12,v_1501,0.192
4,16,120,12,v_1502,0.192
4,16,120,12,v_1503,0.192
4,16,120,12,v_1504,0.192
4,16,120,12,v_1505,0.192
4,16,120,12,v_1506,0.192
4,16,120,12,v_1507,0.192
4,16,120,12,v_1508,0.192
4,16,120,12,v_1509,0.192
4,16,120,12,v_1510,0.192
4,16,120,12,v_1511,0.192
4,16,120,12,v_1512,0.192
4,16,120,12,v_1513,0.192
4,16,120,12,v_1514,0.192
4,16,120,12,v_1515,0.192
4,16,120,12,v_1516,0.192
4,16,120,12,v_1517,0.192
4,16,120,12,v_1518,0.192
4,16,120,12,v_1519,0.192
4,16,120,12,v_1520,0.192
4,16,120,12,v_1521,0.192
4,16,120,12,v_1522,0.192
4,16,120,12,v_1523,0.192
4,16,120,12,v_1524,0.192
4,16,120,12,v_1525,0.192
4,16,120,12,v_1526,0.192
4,16,120,12,v_1527,0.192
4,16,120,12,v_1528,0.192
4,16,120,12,v_1529,0.192
4,16,120,12,v_1530,0.192
4,16,120,12,v_1531,0.192
4,16,120,12,v_1532,0.192
4,16,120,12,v_1533,0.192
4,16,120,12,v_1534,0.192
4,16,120,12,v_1535,0.192
4,16,120,12,v_1536,0.192
4,16,120,12,v_1537,0.192
4,16,120,12,v_1538,0.192
4,16,120,12,v_1539,0.192
4,16,120,12,v_1540,0.192
4,16,120,12,v_1541,0.192
4,16,120,12,v_1542,0.192
4,16,120,12,v_1543,0.192
4,16,120,12,v_1544,0.192
4,16,120,12,v_1545,0.192
4,16,120,12,v_1546,0.192
4,16,120,12,v_1547,0.192
4,16,120,12,v_1548,0.192
4,16,120,12,v_1549,0.192
4,16,120,12,v_1550,0.192
4,16,120,12,v_1551,0.192
4,16,120,12,v_1552,0.192
4,16,120,12,v_1553,0.192
4,16,120,12,v_1554,0.192
4,16,120,12,v_1555,0.192
4,16,120,12,v_1556,0.192
4,16,120,12,v_1557,0.192
4,16,120,12,v_1558,0.192
4,16,120,12,v_1559,0.192
4,16,120,12,v_1560,0.192
4,16,120,12,v_1561,0.192
4,16,120,12,v_1562,0.192
4,16,120,12,v_1563,0.192
4,16,120,12,v_1564,0.192
4,16,120,12,v_1565,0.192
4,16,120,12,v_1566,0.192
4,16,120,12,v_1567,0.192
4,16,120,12,v_1568,0.192
4,16,120,12,v_1569,0.192
4,16,120,12,v_1570,0.192
4,16,120,12,v_1571,0.192
4,16,120,12,v_1572,0.192
4,16,120,12,v_1573,0.192
4,16,120,12,v_1574,0.192
4,16,120,12,v_1575,0.192
4,16,120,12,v_1576,0.192
4,16,120,12,v_1577,0.192
4,16,120,12,v_1578,0.192
4,16,120,12,v_1579,0.192
4,16,120,12,v_1580,0.192
4,16,120,12,v_1581,0.192
4,16,120,12,v_1582,0.192
4,16,120,12,v_1583,0.192
4,16,120,12,v_1584,0.192
4,16,120,12,v_1585,0.192
4,16,120,12,v_1586,0.192
4,16,120,12,v_1587,0.192
4,16,120,12,v_1588,0.192
4,16,120,12,v_1589,0.192
4,16,120,12,v_1590,0.192
4,16,120,12,v_1591,0.192
4,16,120,12,v_1592,0.192
4,16,120,12,v_1593,0.192
4,16,120,12,v_1594,0.192
4,16,120,12,v_1595,0.192
4,16,120,12,v_1596,0.192
4,16,120,12,v_1597,0.192
4,16,120,12,v_1598,0.192
4,16,120,12,v_1599,0.192
4,16,120,12,v_1600,0.192
4,16,120,12,v_1601,0.192
4,16,120,12,v_1602,0.192
4,16,120,12,v_1603,0.192
4,16,120,12,v_1604,0.192
4,16,120,12,v_1605,0.192
4,16,120,12,v_1606,0.192
4,16,120,12,v_1607,0.192
4,16,120,12,v_1608,0.192
4,16,120,12,v_1609,0.192
4,16,120,12,v_1610,0.192
4,16,120,12,v_1611,0.192
4,16,120,12,v_1612,0.192
4,16,120,12,v_1613,0.192
4,16,120,12,v_1614,0.192
4,16,120,12,v_1615,0.192
4,16,120,12,v_1616,0.192
4,16,120,12,v_1617,0.192
4,16,120,12,v_1618,0.192
4,16,120,12,v_1619,0.192
4,16,120,12,v_1620,0.192
4,16,120,12,v_1621,0.192
4,16,120,12,v_1622,0.192
4,16,120,12,v_1623,0.192
4,16,120,12,v_1624,0.192
4,16,120,12,v_1625,0.192
4,16,120,12,v_1626,0.192
4,16,120,12,v_1627,0.192
4,16,120,12,v_1628,0.192
4,16,120,12,v_1629,0.192
4,16,120,12,v_1630,0.192
4,16,120,12,v_1631,0.192
4,16,120,12,v_1632,0.192
4,16,120,12,v_1633,0.192
4,16,120,12,v_1634,0.192
4,16,120,12,v_1635,0.192
4,16,120,12,v_1636,0.192
4,16,120,12,v_1637,0.192
4,16,120,12,v_1638,0.192
4,16,120,12,v_1639,0.192
4,16,120,12,v_1640,0.192
4,16,120,12,v_1641,0.192
4,16,120,12,v_1642,0.192
4,16,120,12,v_1643,0.192
4,16,120,12,v_1644,0.192
4,16,120,12,v_1645,0.192
4,16,120,12,v_1646,0.192
4,16,120,12,v_1647,0.192
4,16,120,12,v_1648,0.192
4,16,120,12,v_1649,0.192
4,16,120,12,v_1650,0.192
4,16,120,12,v_1651,0.192
4,16,120,12,v_1652,0.192
4,16,120,12,v_1653,0.192
4,16,120,12,v_1654,0.192
4,16,120,12,v_1655,0.192
4,16,120,12,v_1656,0.192
4,16,120,12,v_1657,0.192
4,16,120,12,v_1658,0.192
4,16,120,12,v_1659,0.192
4,16,120,12,v_1660,0.192
4,16,120,12,v_1661,0.192
4,16,120,12,v_1662,0.192
4,16,120,12,v_1663,0.192
4,16,120,12,v_1664,0.192
4,16,120,12,v_1665,0.192
4,16,120,12,v_1666,0.192
4,16,120,12,v_1667,0.192
4,16,120,12,v_1668,0.192
4,16,120,12,v_1669,0.192
4,16,120,12,v_1670,0.192
4,16,120,12,v_1671,0.192
4,16,120,12,v_1672,0.192
4,16,120,12,v_1673,0.192
4,16,120,12,v_1674,0.192
4,16,120,12,v_1675,0.192
4,16,120,12,v_1676,0.192
4,16,120,12,v_1677,0.192
4,16,120,12,v_1678,0.192
4,16,120,12,v_1679,0.192
4,16,120,12,v_1680,0.192
4,16,120,12,v_1681,0.192
4,16,120,12,v_1682,0.192
4,16,120,12,v_1683,0.192
4,16,120,12,v_1684,0.192
4,16,120,12,v_1685,0.192
4,16,120,12,v_1686,0.192
4,16,120,12,v_1687,0.192
4,16,120,12,v_1688,0.192
4,16,120,12,v_1689,0.192
4,16,120,12,v_1690,0.192
4,16,120,12,v_1691,0.192
4,16,120,12,v_1692,0.192
4,16,120,12,v_1693,0.192
4,16,120,12,v_1694,0.192
4,16,120,12,v_1695,0.192
4,16,120,12,v_1696,0.192
4,16,120,12,v_1697,0.192
4,16,120,12,v_1698,0.192
4,16,120,12,v_1699,0.192
4,16,120,12,v_1700,0.192
4,16,120,12,v_1701,0.192
4,16,120,12,v_1702,0.192
4,16,120,12,v_1703,0.192
4,16,120,12,v_1704,0.192
4,16,120,12,v_1705,0.192
4,16,120,12,v_1706,0.192
4,16,120,12,v_1707,0.192
4,16,120,12,v_1708,0.192
4,16,120,12,v_1709,0.192
4,16,120,12,v_1710,0.192
4,16,120,12,v_1711,0.192
4,16,120,12,v_1712,0.192
4,16,120,12,v_1713,0.192
4,16,120,12,v_1714,0.192
4,16,120,12,v_1715,0.192
4,16,120,12,v_1716,0.192
4,16,120,12,v_1717,0.192
4,16,120,12,v_1718,0.192
4,16,120,12,v_1719,0.192
4,16,120,12,v_1720,0.192
4,16,120,12,v_1721,0.192
4,16,120,12,v_1722,0.192
4,16,120,12,v_1723,0.192
4,16,120,12,v_1724,0.192
4,16,120,12,v_1725,0.192
4,16,120,12,v_1726,0.192
4,16,120,12,v_1727,0.192
4,16,120,12,v_1728,0.192
4,16,120,12,v_1729,0.192
4,16,120,12,v_1730,0.192
4,16,120,12,v_1731,0.192
4,16,120,12,v_1732,0.192
4,16,120,12,v_1733,0.192
4,16,120,12,v_1734,0.192
4,16,120,12,v_1735,0.192
4,16,120,12,v_1736,0.192
4,16,120,12,v_1737,0.192
4,16,120,12,v_1738,0.192
4,16,120,12,v_1739,0.192
4,16,120,12,v_1740,0.192
4,16,120,12,v_1741,0.192
4,16,120,12,v_1742,0.192
4,16,120,12,v_1743,0.192
4,16,120,12,v_1744,0.192
4,16,120,12,v_1745,0.192
4,16,120,12,v_1746,0.192
4,16,120,12,v_1747,0.192
4,16,120,12,v_1748,0.192
4,16,120,12,v_1749,0.192
4,16,120,12,v_1750,0.192
4,16,120,12,v_1751,0.192
4,16,120,12,v_1752,0.192
4,16,120,12,v_1753,0.192
4,16,120,12,v_1754,0.192
4,16,120,12,v_1755,0.192
4,16,120,12,v_1756,0.192
4,16,120,12,v_1757,0.192
4,16,120,12,v_1758,0.192
4,16,120,12,v_1759,0.192
4,16,120,12,v_1760,0.192
4,16,120,12,v_1761,0.192
4,16,120,12,v_1762,0.192
4,16,120,12,v_1763,0.192
4,16,120,12,v_1764,0.192
4,16,120,12,v_1765,0.192
4,16,120,12,v_1766,0.192
4,16,120,12,v_1767,0.192
4,16,120,12,v_1768,0.192
4,16,120,12,v_1769,0.192
4,16,120,12,v_1770,0.192
4,16,120,12,v_1771,0.192
4,16,120,12,v_1772,0.192
4,16,120,12,v_1773,0.192
4,16,120,12,v_1774,0.192
4,16,120,12,v_1775,0.192
4,16,120,12,v_1776,0.192
4,16,120,12,v_1777,0.192
4,16,120,12,v_1778,0.192
4,16,120,12,v_1779,0.192
4,16,120,12,v_1780,0.192
4,16,120,12,v_1781,0.192
4,16,120,12,v_1782,0.192
4,16,120,12,v_1783,0.192
4,16,120,12,v_1784,0.192
4,16,120,12,v_1785,0.192
4,16,120,12,v_1786,0.192
4,16,120,12,v_1787,0.192
4,16,120,12,v_1788,0.192
4,16,120,12,v_1789,0.192
4,16,120,12,v_1790,0.192
4,16,120,12,v_1791,0.192
4,16,120,12,v_1792,0.192
4,16,120,12,v_1793,0.192
4,16,120,12,v_1794,0.192
4,16,120,12,v_1795,0.192
4,16,120,12,v_1796,0.192
4,16,120,12,v_1797,0.192
4,16,120,12,v_1798,0.192
4,16,120,12,v_1799,0.192
4,16,120,12,v_1800,0.192
4,16,120,12,v_1801,0.192
4,16,120,12,v_1802,0.192
4,16,120,12,v_1803,0.192
4,16,120,12,v_1804,0.192
4,16,120,12,v_1805,0.192
4,16,120,12,v_1806,0.192
4,16,120,12,v_1807,0.192
4,16,120,12,v_1808,0.192
4,16,120,12,v_1809,0.192
4,16,120,12,v_1810,0.192
4,16,120,12,v_1811,0.192
4,16,120,12,v_1812,0.192
4,16,120,12,v_1813,0.192
4,16,120,12,v_1814,0.192
4,16,120,12,v_1815,0.192
4,16,120,12,v_1816,0.192
4,16,120,12,v_1817,0.192
4,16,120,12,v_1818,0.192
4,16,120,12,v_1819,0.192
4,16,120,12,v_1820,0.192
4,16,120,12,v_1821,0.192
4,16,120,12,v_1822,0.192
4,16,120,12,v_1823,0.192
4,16,120,12,v_1824,0.192
4,16,120,12,v_1825,0.192
4,16,120,12,v_1826,0.192
4,16,120,12,v_1827,0.192
4,16,120,12,v_1828,0.192
4,16,120,12,v_1829,0.192
4,16,120,12,v_1830,0.192
4,16,120,12,v_1831,0.192
4,16,120,12,v_1832,0.192
4,16,120,12,v_1833,0.192
4,16,120,12,v_1834,0.192
4,16,120,12,v_1835,0.192
4,16,120,12,v_1836,0.192
4,16,120,12,v_1837,0.192
4,16,120,12,v_1838,0.192
4,16,120,12,v_1839,0.192
4,16,120,12,v_1840,0.192
4,16,120,12,v_1841,0.192
4,16,120,12,v_1842,0.192
4,16,120,12,v_1843,0.192
4,16,120,12,v_1844,0.192
4,16,120,12,v_1845,0.192
4,16,120,12,v_1846,0.192
4,16,120,12,v_1847,0.192
4,16,120,12,v_1848,0.192
4,16,120,12,v_1849,0.192
4,16,120,12,v_1850,0.192
4,16,120,12,v_1851,0.192
4,16,120,12,v_1852,0.192
4,16,120,12,v_1853,0.192
4,16,120,12,v_1854,0.192
4,16,120,12,v_1855,0.192
4,16,120,12,v_1856,0.192
4,16,120,12,v_1857,0.192
4,16,120,12,v_1858,0.192
4,16,120,12,v_1859,0.192
4,16,120,12,v_1860,0.192
4,16,120,12,v_1861,0.192
4,16,120,12,v_1862,0.192
4,16,120,12,v_1863,0.192
4,16,120,12,v_1864,0.192
